date,bank,product_name,rate_effective,rate_nominal,monthly,total_cost,first_year_cost,establishment_fee
2022-02-12,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-12,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-12,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-13,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-13,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-13,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-13,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-13,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-13,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-13,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-13,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-13,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-13,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-14,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-14,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-14,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-14,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-14,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-14,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-14,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-14,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-14,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-14,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-15,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-15,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-15,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-15,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-15,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-15,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-15,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-15,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-15,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-15,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-16,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-16,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-16,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-16,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-16,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-16,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-16,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-16,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-16,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-16,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-17,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-17,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-17,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-17,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-17,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-17,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-17,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-17,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-17,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-17,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-18,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-18,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-18,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-18,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-18,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-18,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-18,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-18,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-18,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-18,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-19,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-19,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-19,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-19,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-19,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-19,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-19,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-19,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-19,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-19,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-20,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-20,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-20,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-20,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-20,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-20,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-20,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-20,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-20,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-20,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-21,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-21,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-21,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-21,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-21,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-21,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-21,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-21,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-21,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-21,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-22,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-22,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-22,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-22,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-22,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-22,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-22,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-22,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-22,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-22,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-23,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-23,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-23,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-23,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-23,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-23,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-23,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-23,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-23,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-23,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-24,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-24,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-24,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-24,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-24,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-24,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-24,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-24,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-24,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-24,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-25,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-25,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-25,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-25,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-25,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-25,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-25,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-25,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-25,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-25,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-26,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-26,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-26,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-26,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-26,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-26,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-26,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-26,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-26,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-26,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-27,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-27,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-27,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-27,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-27,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-27,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-27,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-27,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-27,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-27,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-02-28,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-02-28,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-02-28,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-02-28,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-02-28,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-02-28,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-02-28,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-02-28,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-02-28,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-02-28,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-01,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-01,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-01,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-01,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-01,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-01,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-01,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-01,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-01,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-01,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-02,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-02,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-02,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-02,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-02,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-02,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-02,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-02,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-02,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-02,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-03,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-03,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-03,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-03,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-03,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-03,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-03,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-03,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-03,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-03,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-04,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-04,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-04,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-04,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-04,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-04,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-04,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-04,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-04,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-04,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-05,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-05,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-05,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-05,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-05,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-05,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-05,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-05,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-05,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-05,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-06,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-06,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-06,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-06,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-06,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-06,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-06,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-06,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-06,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-06,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-07,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-07,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-07,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-07,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-07,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-07,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-07,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-07,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-07,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-07,Soknedal Sparebank,Boliglån innenfor 75%,1.85,1.8,24898,5975520,298776,5000
2022-03-08,SpareBank 1 Nordmøre,Grønt førstehjemslån,1.4,1.35,23879,5730960,286548,3000
2022-03-08,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-08,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-08,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-08,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-08,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
2022-03-08,SpareBank 1 Sørøst-Norge,Grønt Boliglån,1.79,1.74,24760,5942400,297120,2500
2022-03-08,Himla Banktjenester (Fana Sparebank),Boliglån innenfor 75 %,1.81,1.8,24823,5957520,297876,0
2022-03-08,Nybygger.no (Sparebanken Øst),Boliglån 75%,1.83,1.81,24847,5963280,298164,0
2022-03-08,SpareBank 1 Østlandet,Grønt boliglån,1.84,1.79,24874,5969760,298488,1750
2022-03-09,SpareBank 1 Nordmøre,Grønt førstehjemslån,1.4,1.35,23879,5730960,286548,3000
2022-03-09,Landkreditt Bank AS,Grønt Boliglån,1.56,1.55,24247,5819280,290964,0
2022-03-09,SpareBank 1 SMN,Grønt førstehjemslån,1.65,1.6,24437,5864880,293244,2650
2022-03-09,SpareBank 1 Nordmøre,Grønt boliglån,1.65,1.6,24453,5868720,293436,3000
2022-03-09,Orkla Sparebank,Grønt boliglån,1.7,1.65,24548,5891520,294576,2000
2022-03-09,Cultura Sparebank,Miljøboliglån 85%,1.79,1.75,24766,5943840,297192,2000
