Date,Quote Currency,AUD,BDT,BGN,BRL,BYN,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,I44,IDR,ILS,INR,ISK,JPY,KRW,MMK,MXN,MYR,NZD,PHP,PKR,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,TWI,USD,XDR,ZAR,VND
1981-07-08,NOK,6.9765,,,,,5.07,289.35,,,79.1,,11.54,,,,,,,,82.25,2.656,,,,,5.1377,,,,,,117.1,,,,,85.17,6.093999999999999,6.92675,,
1981-07-09,NOK,6.985,,,,,5.073,290.5,,,79.25,,11.54,,,,,,,,82.0,2.673,,,,,5.1435,,,,,,117.6,,,,,85.41,6.114,6.94312,,
1981-07-10,NOK,6.948,,,,,5.0415,291.35,,,79.35,,11.515,,,,,,,,81.4,2.656,,,,,5.1235,,,,,,117.6,,,,,85.3,6.0705,6.90465,,
1981-07-13,NOK,6.9432,,,,,5.0405,293.9,,,79.85,,11.505,,,,,,,,81.5,2.659,,,,,5.1221,,,,,,117.95,,,,,85.69,6.06,6.917789999999999,,
1981-07-14,NOK,6.9906,,,,,5.075,292.15,,,79.65,,11.37,,,,,,,,82.65,2.648,,,,,5.0905,,,,,,117.9,,,,,85.48,6.114,6.93505,,
1981-07-15,NOK,6.9742,,,,,5.0655,293.2,,,80.1,,11.445,,,,,,,,81.6,2.639,,,,,5.0888,,,,,,118.15,,,,,85.75,6.0920000000000005,6.934710000000001,,
1981-07-16,NOK,6.9397,,,,,5.0275,291.95,,,80.1,,11.4,,,,,,,,81.5,2.627,,,,,5.0917,,,,,,117.65,,,,,85.54,6.057,6.90807,,
1981-07-17,NOK,6.9572,,,,,5.041,291.3,,,80.0,,11.395,,,,,,,,81.95,2.619,,,,,5.1102,,,,,,117.5,,,,,85.46,6.075,6.91414,,
1981-07-20,NOK,7.0046,,,,,5.0745,291.7,,,79.95,,11.47,,,,,,,,82.4,2.627,,,,,5.1142,,,,,,117.8,,,,,85.63,6.122000000000001,6.9463300000000014,,
1981-07-21,NOK,6.9674,,,,,5.0485,290.85,,,79.8,,11.33,,,,,,,,82.15,2.608,,,,,5.1128,,,,,,117.4,,,,,85.29,6.1160000000000005,6.91316,,
1981-07-22,NOK,7.0114,,,,,5.075,291.45,,,79.8,,11.365,,,,,,,,82.1,2.616,,,,,5.0975,,,,,,117.4,,,,,85.4,6.1455,6.95517,,
1981-07-23,NOK,6.9626,,,,,5.0225,291.2,,,80.05,,11.4,,,,,,,,81.65,2.612,,,,,5.0989,,,,,,117.7,,,,,85.56,6.102,6.913139999999999,,
1981-07-24,NOK,6.9808,,,,,5.029,290.05,,,79.95,,11.345,,,,,,,,82.0,2.608,,,,,5.1097,,,,,,117.75,,,,,85.5,6.1215,6.92972,,
1981-07-27,NOK,6.9622,,,,,5.0125,290.8,,,80.2,,11.435,,,,,,,,81.55,2.5980000000000003,,,,,5.1043,,,,,,117.7,,,,,85.64,6.093999999999999,6.920889999999999,,
1981-07-28,NOK,6.9761,,,,,4.995,288.65,,,79.9,,11.38,,,,,,,,82.4,2.59,,,,,5.0903,,,,,,117.75,,,,,85.49,6.125,6.9276800000000005,,
1981-07-29,NOK,6.9567,,,,,4.99,289.05,,,79.65,,11.365,,,,,,,,81.7,2.574,,,,,5.0993,,,,,,117.35,,,,,85.26,6.108,6.89685,,
1981-07-30,NOK,6.9881,,,,,5.0280000000000005,287.7,,,79.35,,11.375,,,,,,,,82.3,2.575,,,,,5.1061,,,,,,117.3,,,,,85.2,6.1495,6.9244600000000025,,
1981-07-31,NOK,6.9706,,,,,4.985,287.95,,,79.3,,11.415,,,,,,,,81.75,2.5660000000000003,,,,,5.082,,,,,,117.35,,,,,85.22,6.138999999999999,6.92006,,
1981-08-03,NOK,6.9918,,,,,5.0105,284.7,,,78.95,,11.3,,,,,,,,81.5,2.539,,,,,5.1138,,,,,,117.4,,,,,84.96,6.2010000000000005,6.92255,,
1981-08-04,NOK,6.9958,,,,,5.0115,285.1,,,78.7,,11.275,,,,,,,,83.05,2.548,,,,,5.0829,,,,,,116.85,,,,,84.8,6.227,6.94061,,
1981-08-05,NOK,6.9918,,,,,4.9910000000000005,284.85,,,78.6,,11.21,,,,,,,,81.7,2.57,,,,,5.0792,,,,,,116.8,,,,,84.69,6.2010000000000005,6.92658,,
1981-08-06,NOK,7.0129,,,,,5.0245,284.85,,,78.6,,11.205,,,,,,,,81.9,2.593,,,,,5.0749,,,,,,116.85,,,,,84.73,6.2085,6.93452,,
1981-08-07,NOK,7.0462,,,,,5.009,283.85,,,78.15,,11.155,,,,,,,,81.95,2.635,,,,,5.0832,,,,,,116.3,,,,,84.44,6.218999999999999,6.92548,,
1981-08-10,NOK,7.086,,,,,5.043,283.6,,,77.7,,11.105,,,,,,,,82.3,2.637,,,,,5.1163,,,,,,116.15,,,,,84.2,6.2725,6.9387,,
1981-08-11,NOK,7.0969,,,,,5.077,285.3,,,77.7,,11.125,,,,,,,,81.8,2.653,,,,,5.1263,,,,,,116.2,,,,,84.29,6.285,6.96868,,
1981-08-12,NOK,7.1195,,,,,5.1,288.0,,,78.2,,11.195,,,,,,,,81.65,2.69,,,,,5.1078,,,,,,116.5,,,,,84.71,6.263,6.9835600000000015,,
1981-08-13,NOK,7.0727,,,,,5.051,288.0,,,78.25,,11.215,,,,,,,,81.6,2.6860000000000004,,,,,5.1081,,,,,,116.7,,,,,84.8,6.218999999999999,6.96435,,
1981-08-14,NOK,7.1094,,,,,5.073,286.55,,,78.3,,11.225,,,,,,,,82.25,2.678,,,,,5.1181,,,,,,116.75,,,,,84.82,6.252000000000002,7.004239999999999,,
1981-08-17,NOK,7.1063,,,,,5.086,285.5,,,78.5,,11.255,,,,,,,,82.2,2.685,,,,,5.1108,,,,,,116.75,,,,,84.88,6.24,6.97932,,
1981-08-18,NOK,7.0053,,,,,5.034,285.0,,,78.85,,11.305,,,,,,,,80.75,2.6710000000000003,,,,,5.0846,,,,,,116.6,,,,,84.92,6.1275,6.93627,,
1981-08-19,NOK,7.0577,,,,,5.084,284.95,,,78.85,,11.34,,,,,,,,82.15,2.692,,,,,5.1062,,,,,,117.0,,,,,85.11,6.16,6.94349,,
1981-08-20,NOK,7.0545,,,,,5.078,285.0,,,78.85,,11.38,,,,,,,,81.55,2.678,,,,,5.0983,,,,,,116.8,,,,,85.05,6.1395,6.93849,,
1981-08-21,NOK,7.0506,,,,,5.0645,285.45,,,79.0,,11.415,,,,,,,,81.5,2.681,,,,,5.061,,,,,,116.7,,,,,85.07,6.122000000000001,6.93916,,
1981-08-24,NOK,6.9991,,,,,5.0375,284.4,,,79.1,,11.375,,,,,,,,81.1,2.673,,,,,5.0715,,,,,,116.4,,,,,84.86,6.0675,6.89778,,
1981-08-25,NOK,7.0459,,,,,5.0815,283.5,,,78.6,,11.27,,,,,,,,82.4,2.6710000000000003,,,,,5.0886,,,,,,116.35,,,,,84.56,6.149,6.91627,,
1981-08-26,NOK,7.063,,,,,5.0795,284.35,,,78.75,,11.3,,,,,,,,77.8,2.6660000000000004,,,,,5.0809,,,,,,116.3,,,,,84.69,6.1575,6.93766,,
1981-08-27,NOK,7.0186,,,,,5.0405,285.4,,,79.15,,11.26,,,,,,,,77.35,2.654,,,,,5.0754,,,,,,116.45,,,,,84.82,6.1195,6.912160000000001,,
1981-08-28,NOK,7.0358,,,,,5.08,285.4,,,79.3,,11.26,,,,,,,,77.65,2.656,,,,,5.0268,,,,,,116.5,,,,,84.86,6.124,6.91608,,
1981-08-31,NOK,6.9508,,,,,5.0475,285.3,,,79.65,,11.255,,,,,,,,76.8,2.645,,,,,5.0268,,,,,,116.35,,,,,84.82,6.05,6.8529,,
1981-09-01,NOK,7.0066,,,,,5.091,283.3,,,79.5,,11.21,,,,,,,,77.75,2.651,,,,,5.0576,,,,,,116.65,,,,,84.93,6.1175,6.9151,,
1981-09-02,NOK,6.9735,,,,,5.0795,283.85,,,79.7,,11.185,,,,,,,,77.15,2.641,,,,,5.0292,,,,,,116.7,,,,,84.89,6.069,6.88425,,
1981-09-03,NOK,6.9687,,,,,5.065,285.4,,,79.9,,11.21,,,,,,,,77.25,2.642,,,,,5.0326,,,,,,116.7,,,,,85.01,6.06,6.887010000000001,,
1981-09-04,NOK,6.964,,,,,5.0605,288.7,,,79.9,,11.185,,,,,,,,77.4,2.632,,,,,5.0203,,,,,,116.6,,,,,84.99,6.058,6.8826100000000014,,
1981-09-07,NOK,6.9684,,,,,5.072,288.5,,,79.8,,11.045,,,,,,,,77.75,2.63,,,,,5.0227,,,,,,116.4,,,,,84.83,6.073,6.88126,,
1981-09-08,NOK,6.9658,,,,,5.0775,288.15,,,80.1,,10.96,,,,,,,,77.35,2.625,,,,,5.0011,,,,,,116.55,,,,,84.84,6.0825,6.89214,,
1981-09-09,NOK,6.9466,,,,,5.0545,288.8,,,79.9,,10.86,,,,,,,,77.2,2.614,,,,,4.9838,,,,,,116.2,,,,,84.59,6.079,6.866110000000001,,
1981-09-10,NOK,6.8703,,,,,4.9965,289.5,,,79.75,,10.76,,,,,,,,76.3,2.591,,,,,4.9463,,,,,,115.55,,,,,84.16,6.017,6.80932,,
1981-09-11,NOK,6.8335,,,,,4.9525,289.25,,,79.45,,10.74,,,,,,,,76.1,2.58,,,,,4.9225,,,,,,115.2,,,,,83.83,5.98,6.7812,,
1981-09-14,NOK,6.9629,,,,,5.061,299.65,,,81.55,,10.81,,,,,,,,77.35,2.624,,,,,4.9231,,,,,,106.5,,,,,83.85,6.0675,6.8998399999999975,,
1981-09-15,NOK,6.8601,,,,,4.967,297.2,,,80.45,,10.775,,,,,,,,75.8,2.61,,,,,4.9365,,,,,,105.5,,,,,82.97,5.9525,6.81389,,
1981-09-16,NOK,6.8158,,,,,4.9225,294.95,,,80.6,,10.91,,,,,,,,75.6,2.594,,,,,4.8838,,,,,,105.55,,,,,83.06,5.9025,6.795669999999999,,
1981-09-17,NOK,6.745,,,,,4.843999999999999,295.95,,,80.75,,10.78,,,,,,,,75.1,2.577,,,,,4.8738,,,,,,105.5,,,,,82.92,5.829,6.762919999999999,,
1981-09-18,NOK,6.7834,,,,,4.8855,300.5,,,81.75,,10.77,,,,,,,,76.05,2.587,,,,,4.8727,,,,,,106.55,,,,,83.74,5.867000000000001,6.79563,,
1981-09-21,NOK,6.6948,,,,,4.8335,301.75,,,82.35,,10.64,,,,,,,,75.7,2.568,,,,,4.8495,,,,,,106.35,,,,,83.73,5.783,6.74558,,
1981-09-22,NOK,6.7803,,,,,4.897,298.9,,,81.9,,10.75,,,,,,,,76.25,2.583,,,,,4.8953,,,,,,106.7,,,,,83.79,5.8555,6.7860000000000005,,
1981-09-23,NOK,6.7878,,,,,4.912,301.9,,,82.1,,10.785,,,,,,,,76.6,2.595,,,,,4.8580000000000005,,,,,,106.75,,,,,83.96,5.882999999999999,6.80934,,
1981-09-24,NOK,6.8184,,,,,4.958,301.35,,,81.65,,10.675,,,,,,,,76.5,2.604,,,,,4.9054,,,,,,106.45,,,,,83.63,5.947,6.82002,,
1981-09-25,NOK,6.7948,,,,,4.9565,301.65,,,81.65,,10.63,,,,,,,,76.4,2.597,,,,,4.8782,,,,,,106.2,,,,,83.47,5.9325,6.79645,,
1981-09-28,NOK,6.8323,,,,,4.9675,299.7,,,81.0,,10.575,,,,,,,,76.2,2.574,,,,,4.8976,,,,,,105.8,,,,,83.08,5.981,6.81182,,
1981-09-29,NOK,6.7853,,,,,4.937,303.0,,,81.85,,10.66,,,,,,,,76.45,2.575,,,,,4.8428,,,,,,106.4,,,,,83.63,5.9270000000000005,6.7996300000000005,,
1981-09-30,NOK,6.8069,,,,,4.948,301.55,,,81.6,,10.71,,,,,,,,76.55,2.5660000000000003,,,,,4.8692,,,,,,106.45,,,,,83.59,5.956,6.817239999999999,,
1981-10-01,NOK,6.7675,,,,,4.904,299.45,,,80.8,,10.84,,,,,,,,76.25,2.537,,,,,4.8595,,,,,,105.65,,,,,83.08,5.9175,6.7779,,
1981-10-02,NOK,6.7568,,,,,4.9,305.25,,,81.45,,10.785,,,,,,,,76.05,2.5610000000000004,,,,,4.8228,,,,,,105.95,,,,,83.53,5.896,6.7949600000000006,,
1981-10-05,NOK,6.7359,,,,,4.8805,308.15,,,81.25,,10.745,,,,,,,,76.1,2.5610000000000004,,,,,4.7860000000000005,,,,,,106.55,,,,,83.82,5.8575,6.76887,,
1981-10-06,NOK,6.6899,,,,,4.849,307.5,,,81.25,,10.765,,,,,,,,75.95,2.547,,,,,4.8043,,,,,,106.1,,,,,83.6,5.8075,6.7374,,
1981-10-07,NOK,6.689,,,,,4.8425,307.85,,,81.35,,10.78,,,,,,,,75.75,2.5380000000000003,,,,,4.8526,,,,,,105.9,,,,,83.56,5.8,6.73774,,
1981-10-08,NOK,6.7329,,,,,4.8585,309.45,,,81.7,,11.005,,,,,,,,76.25,2.553,,,,,4.7748,,,,,,106.45,,,,,84.12,5.83,6.76968,,
1981-10-09,NOK,6.6736,,,,,4.8260000000000005,313.85,,,82.25,,11.03,,,,,,,,76.3,2.54,,,,,4.8262,,,,,,106.8,,,,,84.41,5.776,6.76202,,
1981-10-12,NOK,6.6559,,,,,4.824,314.4,,,82.15,,10.85,,,,,,,,76.45,2.5380000000000003,,,,,4.7844,,,,,,106.65,,,,,84.16,5.76,6.735,,
1981-10-13,NOK,6.7181,,,,,4.8765,315.75,,,82.25,,10.865,,,,,,,,76.45,2.555,,,,,4.8187,,,,,,106.9,,,,,84.37,5.83,6.78274,,
1981-10-14,NOK,6.7539,,,,,4.896,314.95,,,82.05,,10.9,,,,,,,,76.55,2.571,,,,,4.908,,,,,,106.85,,,,,84.46,5.8725,6.81134,,
1981-10-15,NOK,6.7438,,,,,4.8955,318.1,,,82.75,,10.935,,,,,,,,77.1,2.569,,,,,4.8852,,,,,,107.35,,,,,84.92,5.8725,6.82872,,
1981-10-16,NOK,6.7969,,,,,4.948,317.35,,,82.8,,10.92,,,,,,,,77.55,2.576,,,,,4.8989,,,,,,107.4,,,,,85.01,5.95,6.87237,,
1981-10-19,NOK,6.7971,,,,,4.947,317.3,,,82.65,,10.96,,,,,,,,77.45,2.567,,,,,4.8746,,,,,,107.55,,,,,85.01,5.9475,6.86692,,
1981-10-20,NOK,6.7506,,,,,4.926,317.95,,,82.6,,10.855,,,,,,,,77.2,2.546,,,,,4.8436,,,,,,107.1,,,,,84.73,5.9135,6.8337,,
1981-10-21,NOK,6.7919,,,,,4.957,316.5,,,82.4,,10.91,,,,,,,,77.4,2.555,,,,,4.9369,,,,,,107.25,,,,,84.79,5.968,6.86618,,
1981-10-22,NOK,6.8241,,,,,4.9885,318.35,,,82.6,,10.94,,,,,,,,77.55,2.572,,,,,4.9301,,,,,,107.6,,,,,85.07,6.01,6.8996,,
1981-10-23,NOK,6.8468,,,,,4.9905,317.8,,,82.25,,10.955,,,,,,,,77.7,2.577,,,,,4.9104,,,,,,107.5,,,,,84.9,6.0115,6.8921800000000015,,
1981-10-26,NOK,6.87,,,,,5.0205,315.05,,,81.55,,10.975,,,,,,,,77.8,2.572,,,,,4.9245,,,,,,107.3,,,,,84.57,6.058,6.8975800000000005,,
1981-10-27,NOK,6.8482,,,,,5.002,315.6,,,81.55,,10.95,,,,,,,,77.35,2.568,,,,,4.9189,,,,,,106.9,,,,,84.44,6.0415,6.889360000000001,,
1981-10-28,NOK,6.8146,,,,,4.981,315.7,,,81.3,,10.925,,,,,,,,77.25,2.5660000000000003,,,,,4.8949,,,,,,106.6,,,,,84.22,6.0125,6.86862,,
1981-10-29,NOK,6.8261,,,,,4.9715,317.45,,,81.4,,10.925,,,,,,,,77.35,2.5540000000000003,,,,,4.895,,,,,,106.7,,,,,84.3,6.009,6.8685899999999975,,
1981-10-30,NOK,6.7606,,,,,4.9430000000000005,321.6,,,82.2,,10.985,,,,,,,,77.2,2.549,,,,,4.9177,,,,,,106.95,,,,,84.7,5.95,6.84952,,
1981-11-02,NOK,6.6954,,,,,4.8905,324.5,,,82.3,,10.98,,,,,,,,77.0,2.547,,,,,4.8337,,,,,,106.9,,,,,84.69,5.8605,6.796010000000001,,
1981-11-03,NOK,6.72,,,,,4.892,323.65,,,81.95,,10.975,,,,,,,,76.8,2.567,,,,,4.8495,,,,,,106.75,,,,,84.53,5.8820000000000014,6.8178300000000025,,
1981-11-04,NOK,6.688,,,,,4.875,327.5,,,82.2,,11.0,,,,,,,,76.65,2.568,,,,,4.8433,,,,,,106.65,,,,,84.6,5.846,6.8079,,
1981-11-05,NOK,6.7125,,,,,4.9085,328.5,,,82.3,,11.01,,,,,,,,76.85,2.5780000000000003,,,,,4.8379,,,,,,106.9,,,,,84.73,5.86,6.81694,,
1981-11-06,NOK,6.7127,,,,,4.9175,328.15,,,82.1,,11.01,,,,,,,,77.05,2.57,,,,,4.8525,,,,,,106.85,,,,,84.7,5.877000000000002,6.8190800000000005,,
1981-11-09,NOK,6.6613,,,,,4.8875,330.25,,,82.2,,11.025,,,,,,,,76.8,2.569,,,,,4.8342,,,,,,106.8,,,,,84.67,5.822,6.794389999999999,,
1981-11-10,NOK,6.6678,,,,,4.896,328.45,,,81.7,,11.005,,,,,,,,,2.546,,,,,4.8485,,,,,,106.4,,,,,84.31,5.839,6.77657,,
1981-11-11,NOK,6.7221,,,,,4.935,329.45,,,82.0,,11.015,,,,,,,,72.0,2.572,,,,,4.8484,,,,,,106.8,,,,,84.68,5.8825,6.83682,,
1981-11-12,NOK,6.6915,,,,,4.915,330.9,,,82.1,,11.035,,,,,,,,71.65,2.5780000000000003,,,,,4.8616,,,,,,106.85,,,,,84.74,5.849,6.813789999999999,,
1981-11-13,NOK,6.6728,,,,,4.914,332.25,,,81.7,,11.13,,,,,,,,71.45,2.568,,,,,4.8349,,,,,,106.6,,,,,84.59,5.834,6.798939999999999,,
1981-11-16,NOK,6.7132,,,,,4.934,331.95,,,81.6,,11.28,,,,,,,,71.85,2.585,,,,,4.8145,,,,,,106.8,,,,,84.69,5.862,6.81774,,
1981-11-17,NOK,6.6938,,,,,4.93,328.5,,,81.0,,11.14,,,,,,,,71.6,2.613,,,,,4.8533,,,,,,106.15,,,,,84.17,5.849,6.80362,,
1981-11-18,NOK,6.6918,,,,,4.9325,323.5,,,80.95,,11.08,,,,,,,,71.55,2.616,,,,,4.8301,,,,,,106.2,,,,,84.05,5.846,6.794389999999999,,
1981-11-19,NOK,6.6162,,,,,4.8805,323.9,,,80.65,,11.09,,,,,,,,70.55,2.633,,,,,4.8343,,,,,,105.5,,,,,83.71,5.763999999999999,6.7448,,
1981-11-20,NOK,6.6537,,,,,4.9035,322.75,,,80.35,,11.085,,,,,,,,71.1,2.654,,,,,4.8219,,,,,,105.45,,,,,83.66,5.808,6.77602,,
1981-11-23,NOK,6.6628,,,,,4.9065,320.15,,,79.65,,11.01,,,,,,,,70.95,2.679,,,,,4.7986,,,,,,105.25,,,,,83.27,5.81,6.7611,,
1981-11-24,NOK,6.5933,,,,,4.8625,320.2,,,79.8,,10.965,,,,,,,,70.45,2.649,,,,,4.8142,,,,,,104.7,,,,,82.97,5.7479999999999976,6.71775,,
1981-11-25,NOK,6.622000000000001,,,,,4.8835,323.3,,,80.4,,11.075,,,,,,,,70.45,2.659,,,,,4.7997,,,,,,105.25,,,,,83.53,5.7545,6.7420300000000015,,
1981-11-26,NOK,6.6065,,,,,4.8745,323.4,,,80.3,,11.14,,,,,,,,70.35,2.657,,,,,4.8226,,,,,,105.15,,,,,83.54,5.745,6.74452,,
1981-11-27,NOK,6.622000000000001,,,,,4.8845,322.7,,,80.25,,11.21,,,,,,,,70.45,2.66,,,,,4.8081,,,,,,105.4,,,,,83.69,5.7525,6.7551,,
1981-11-30,NOK,6.5562,,,,,4.8375,321.8,,,80.1,,11.165,,,,,,,,69.65,2.655,,,,,4.7998,,,,,,104.85,,,,,83.32,5.6875,6.71535,,
1981-12-01,NOK,6.5572,,,,,4.854,321.7,,,80.3,,11.16,,,,,,,,69.95,2.664,,,,,4.79,,,,,,105.05,,,,,83.43,5.71,6.71707,,
1981-12-02,NOK,6.5520000000000005,,,,,4.8515,319.75,,,79.6,,11.155,,,,,,,,69.95,2.645,,,,,4.7719,,,,,,104.55,,,,,83.03,5.714,6.706060000000001,,
1981-12-03,NOK,6.5207,,,,,4.843,318.6,,,79.1,,11.09,,,,,,,,69.8,2.642,,,,,4.7717,,,,,,104.1,,,,,82.74,5.702999999999999,6.685060000000001,,
1981-12-04,NOK,6.5487,,,,,4.8505,321.25,,,79.7,,11.16,,,,,,,,70.05,2.65,,,,,4.7623,,,,,,104.75,,,,,83.24,5.7170000000000005,6.7173,,
1981-12-07,NOK,6.5516,,,,,4.8545,319.95,,,79.4,,11.145,,,,,,,,70.15,2.643,,,,,4.7584,,,,,,104.45,,,,,83.03,5.7215,6.71475,,
1981-12-08,NOK,6.5236,,,,,4.842,316.8,,,78.9,,11.105,,,,,,,,70.15,2.64,,,,,4.7566,,,,,,104.25,,,,,82.71,5.729,6.69525,,
1981-12-09,NOK,6.559,,,,,4.8655,314.55,,,79.1,,11.075,,,,,,,,70.5,2.634,,,,,4.7771,,,,,,104.45,,,,,82.85,5.7575,6.721939999999999,,
1981-12-10,NOK,6.5483,,,,,4.8705,311.45,,,78.9,,10.985,,,,,,,,70.65,2.63,,,,,4.7766,,,,,,104.3,,,,,82.71,5.7645,6.71558,,
1981-12-11,NOK,6.5488,,,,,4.869,313.4,,,78.85,,10.93,,,,,,,,70.5,2.645,,,,,4.7663,,,,,,104.05,,,,,82.62,5.776,6.71333,,
1981-12-14,NOK,6.5693,,,,,4.873,313.7,,,78.2,,10.885,,,,,,,,70.95,2.636,,,,,4.7922,,,,,,103.65,,,,,82.27,5.8125,6.71042,,
1981-12-15,NOK,6.5642,,,,,4.8595,315.95,,,78.6,,10.88,,,,,,,,70.45,2.642,,,,,4.7647,,,,,,103.8,,,,,82.45,5.7975,6.71432,,
1981-12-16,NOK,6.5588,,,,,4.8610000000000015,315.65,,,78.55,,10.935,,,,,,,,70.35,2.651,,,,,4.772,,,,,,103.8,,,,,82.51,5.7875,6.7245,,
1981-12-17,NOK,6.5402,,,,,4.8515,316.5,,,78.35,,10.94,,,,,,,,70.35,2.648,,,,,4.803,,,,,,103.75,,,,,82.38,5.775,6.70905,,
1981-12-18,NOK,6.6085,,,,,4.921,319.8,,,78.8,,11.005,,,,,,,,71.05,2.667,,,,,4.819,,,,,,104.25,,,,,82.85,5.8525,6.7673,,
1981-12-21,NOK,6.5925,,,,,4.9110000000000005,319.9,,,78.85,,10.99,,,,,,,,70.85,2.656,,,,,4.7855,,,,,,104.35,,,,,82.89,5.8370000000000015,6.75545,,
1981-12-22,NOK,6.6155,,,,,4.949,323.75,,,79.45,,11.05,,,,,,,,71.25,2.6710000000000003,,,,,4.8121,,,,,,105.15,,,,,83.56,5.858,6.79528,,
1981-12-23,NOK,6.5969,,,,,4.9510000000000005,322.55,,,79.0,,11.07,,,,,,,,71.1,2.659,,,,,4.8084,,,,,,104.65,,,,,83.26,5.8475,6.78298,,
1981-12-24,NOK,6.6084,,,,,4.965,323.5,,,79.35,,11.12,,,,,,,,71.35,2.661,,,,,4.8097,,,,,,105.35,,,,,83.54,5.865,6.79208,,
1981-12-25,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,4.8097,,,,,,,,,,,,,,,
1981-12-28,NOK,6.6056,,,,,4.962,323.7,,,79.45,,11.135,,,,,,,,71.3,2.6460000000000004,,,,,4.8097,,,,,,105.2,,,,,83.55,5.8625,6.791939999999999,,
1981-12-29,NOK,6.5939,,,,,4.958,324.9,,,79.3,,11.085,,,,,,,,71.3,2.644,,,,,4.8226,,,,,,104.95,,,,,83.45,5.856,6.7895,,
1981-12-30,NOK,6.5972,,,,,4.947,324.45,,,79.45,,11.14,,,,,,,,71.4,2.668,,,,,4.8048,,,,,,105.1,,,,,83.62,5.855,6.801989999999999,,
1981-12-31,NOK,6.5488,,,,,4.8965,322.8,,,79.4,,11.135,,,,,,,,71.4,2.643,,,,,4.7767,,,,,,105.15,,,,,83.44,5.8075,6.7597,,
1982-01-01,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,4.7767,,,,,,,,,,,,,,,
1982-01-04,NOK,6.5429999999999975,,,,,4.8915,324.35,,,79.6,,11.205,,,,,,,,70.85,2.6630000000000003,,,,,4.782,,,,,,105.2,,,,,83.73,5.7925,6.7796,,
1982-01-05,NOK,6.5411,,,,,4.881,321.6,,,78.95,,11.13,,,,,,,,,2.649,,,,,4.7911,,,,,,104.7,,,,,83.2,5.797999999999999,6.75351,,
1982-01-06,NOK,6.5325,,,,,4.881,321.75,,,79.0,,11.155,,,,,,,,,2.642,,,,,4.7769,,,,,,104.9,,,,,83.26,5.7865,6.74613,,
1982-01-07,NOK,6.5494,,,,,4.9015,319.1,,,78.9,,11.155,,,,,,,,,2.639,,,,,4.8118,,,,,,104.9,,,,,83.29,5.825,6.76708,,
1982-01-08,NOK,6.5551,,,,,4.9115,318.55,,,79.0,,11.165,,,,,,,,,2.629,,,,,4.7907,,,,,,104.9,,,,,83.3,5.8275,6.77004,,
1982-01-11,NOK,6.5356,,,,,4.9135,317.1,,,78.75,,11.095,,,,,,,,,2.619,,,,,4.7672,,,,,,104.65,,,,,83.07,5.835,6.75961,,
1982-01-12,NOK,6.5671,,,,,4.9285,314.9,,,78.4,,11.025,,,,,,,,,2.63,,,,,4.7645,,,,,,104.3,,,,,82.81,5.871,6.7682600000000015,,
1982-01-13,NOK,6.5392,,,,,4.9135,316.0,,,78.6,,10.98,,,,,,,,,2.623,,,,,4.7426,,,,,,104.35,,,,,82.83,5.848,6.7557300000000025,,
1982-01-14,NOK,6.5527,,,,,4.928,315.35,,,78.2,,10.95,,,,,,,,,2.611,,,,,4.7803,,,,,,104.5,,,,,82.7,5.882999999999999,6.760160000000001,,
1982-01-15,NOK,6.5470000000000015,,,,,4.922,316.55,,,78.1,,10.97,,,,,,,,62.35,2.625,,,,,4.7716,,,,,,104.15,,,,,82.61,5.87,6.7614800000000015,,
1982-01-18,NOK,6.5581,,,,,4.9185,316.65,,,77.9,,10.98,,,,,,,,62.2,2.612,,,,,4.7628,,,,,,104.05,,,,,82.5,5.8820000000000014,6.76236,,
1982-01-19,NOK,6.5084,,,,,4.8895,316.8,,,78.2,,11.06,,,,,,,,61.75,2.605,,,,,4.7694,,,,,,104.2,,,,,82.68,5.837999999999999,6.73997,,
1982-01-20,NOK,6.5293,,,,,4.91,316.3,,,78.05,,11.06,,,,,,,,62.2,2.607,,,,,4.7665,,,,,,104.2,,,,,82.65,5.864,6.748989999999999,,
1982-01-21,NOK,6.5321,,,,,4.918,316.6,,,77.9,,11.075,,,,,,,,62.25,2.602,,,,,4.7613,,,,,,104.15,,,,,82.6,5.8665,6.74712,,
1982-01-22,NOK,6.5217,,,,,4.9235,317.9,,,78.0,,10.995,,,,,,,,62.3,2.593,,,,,4.7659,,,,,,104.3,,,,,82.6,5.8715,6.74729,,
1982-01-25,NOK,6.5216,,,,,4.9295,316.8,,,77.6,,10.965,,,,,,,,62.5,2.577,,,,,4.7780000000000005,,,,,,104.15,,,,,82.36,5.9060000000000015,6.741339999999999,,
1982-01-26,NOK,6.5728,,,,,4.9755,318.9,,,77.75,,11.045,,,,,,,,62.8,2.596,,,,,4.7765,,,,,,104.55,,,,,82.75,5.955,6.7915600000000005,,
1982-01-27,NOK,6.5168,,,,,4.9375,319.25,,,78.0,,11.09,,,,,,,,62.45,2.588,,,,,4.7461,,,,,,104.25,,,,,82.8,5.901,6.772989999999999,,
1982-01-28,NOK,6.5401,,,,,4.967,319.6,,,77.75,,11.105,,,,,,,,62.75,2.576,,,,,4.7532,,,,,,104.35,,,,,82.75,5.943,6.7894,,
